"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Surat Terbuka, Bukti Kekecewaan Loyalis Jokowi http://t.co/0yowZzC7Mt #Nasional",FALSE,0,NA,2015-04-02 16:43:07,FALSE,NA,"583671011247169536",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",4,FALSE,FALSE,NA,NA
"2","84 Bus Anti Islam Telah Beroperasi di Philadelphia http://t.co/rpkg9wgAGK #Amerika",FALSE,0,NA,2015-04-02 16:29:35,FALSE,NA,"583667602393702401",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",8,FALSE,FALSE,NA,NA
"3","Temukan Bukti Pemalsuan Tandatangan, Polisi Akan Tetapkan Dua Tersangka dari Kubu Agung Laksono http://t.co/JxJGDORLMW #Nasional",FALSE,0,NA,2015-04-02 16:16:06,FALSE,NA,"583664211491860483",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",7,FALSE,FALSE,NA,NA
"4","Doa Denny Indrayana Usai Diperiksa Bareskrim Selama Delapan Jam http://t.co/T1hjyHkTp2 #Nasional",FALSE,0,NA,2015-04-02 15:54:04,FALSE,NA,"583658667536322562",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",1,FALSE,FALSE,NA,NA
"5","Apakah Uang Lembur Saya Halal? http://t.co/ejfPflYf2a #KonsultasiZakat",FALSE,0,NA,2015-04-02 14:59:34,FALSE,NA,"583644951419813888",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",2,FALSE,FALSE,NA,NA
"6","Ini Surat ‘Cinta’ untuk Alwi Shihab Karena Sebut Ikhwanul Muslimin Teroris http://t.co/FgA0rj2N1m #Nasional",FALSE,4,NA,2015-04-02 14:20:13,FALSE,NA,"583635046751281152",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",20,FALSE,FALSE,NA,NA
"7","Bahas Pemblokiran Situs Islam, Fadli Zon Ajak Pengelola Situs Datangi BNPT dan Kemenkominfo http://t.co/NHNlDVYdj2 #Nasional",FALSE,3,NA,2015-04-02 13:28:06,FALSE,NA,"583621934333566976",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",19,FALSE,FALSE,NA,NA
"8","Please reply tweet pertanyaan ini dgn jawaban ""Bisa"" atau ""Tidak Bisa: NAMA_ISP"". Bisakah buka situs dakwatuna di situ?",FALSE,1,NA,2015-04-02 13:10:50,FALSE,NA,"583617587658895360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dakwatuna",13,FALSE,FALSE,NA,NA
"9","RZ Bantu Sukseskan Usaha Makanan Sehat Supiati http://t.co/R3ayCfXU9A #Daerah",FALSE,0,NA,2015-04-02 12:38:33,FALSE,NA,"583609463816331264",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",2,FALSE,FALSE,NA,NA
"10","Lahirkan Entrepreneur Tangguh Melalui Pelatihan Kewirausahaan dan Hard Skill http://t.co/Dzw1AIEHcp #Nasional",FALSE,0,NA,2015-04-02 12:13:05,FALSE,NA,"583603052558491650",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",7,FALSE,FALSE,NA,NA
"11","Doa Anak Ini Membuat Kami Menangis http://t.co/afg4JjgFTs #Hidayah",FALSE,0,NA,2015-04-02 10:56:13,FALSE,NA,"583583710370402306",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",13,FALSE,FALSE,NA,NA
"12","Pertemuan FLP Bogor: Arah Mata Angin dan Motivasi Menulis http://t.co/gh7TcQWjM2 #Daerah",FALSE,0,NA,2015-04-02 09:40:06,FALSE,NA,"583564552861646848",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",5,FALSE,FALSE,NA,NA
"13","Komisi I Undang Kominfo Minta Klarifikasi Soal Pemblokiran Media Islam http://t.co/f12SeNI3Kl #Nasional",FALSE,2,NA,2015-04-02 09:15:08,FALSE,NA,"583558270381527042",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",6,FALSE,FALSE,NA,NA
"14","RDP Komite II DPD RI Tentang Rancangan Undang–Undang Tentang Bahasa dan Kesenian Daerah DPD RI http://t.co/iRrRKSnol8 #Nasional",FALSE,2,NA,2015-04-02 08:50:05,FALSE,NA,"583551968448155649",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",7,FALSE,FALSE,NA,NA
"15","Penghalang Terbesar Dalam Menghafal Alquran http://t.co/gBbJLw3mQa #ArtikelLepas",FALSE,4,NA,2015-04-02 08:06:09,FALSE,NA,"583540912493461505",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",13,FALSE,FALSE,NA,NA
"16","@Selasarcom done.",FALSE,0,"Selasarcom",2015-04-02 06:33:36,FALSE,"583516007819415552","583517619208101889","2293951592","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dakwatuna",0,FALSE,FALSE,NA,NA
"17","The Journey Pangandaran-Qatar: Pananjung http://t.co/U0gNGjH2oh #Perjalanan",FALSE,0,NA,2015-04-02 05:09:04,FALSE,NA,"583496346696458240",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",2,FALSE,FALSE,NA,NA
"18","Alhamdulillah situs dapat diakses kembali, jaringan normal kembali. Bagi yang masih belum bisa buka, itu krn masih dalam status terblokir.",FALSE,15,NA,2015-04-02 03:48:25,FALSE,NA,"583476050941779968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dakwatuna",37,FALSE,FALSE,NA,NA
"19","Mohon maaf, situs dakwatuna tidak bisa dibuka, sedang ada trouble, kemungkinan pada sisi jaringan. Semoga lekas normal kembali.",FALSE,1,NA,2015-04-02 03:28:37,FALSE,NA,"583471065596170240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dakwatuna",12,FALSE,FALSE,NA,NA
"20","PTUN Tunda SK Menkumham, Kubu Agung Diminta Tinggalkan Kantor DPP http://t.co/RNFwbFFrCL #Nasional",FALSE,0,NA,2015-04-01 16:28:35,FALSE,NA,"583304964983775233",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",10,FALSE,FALSE,NA,NA
"21","Anggota DPD RI: Umat Diminta Tidak Terpancing Terkait Pemblokiran Situs Islam http://t.co/lfJYvtOFVI #Nasional",FALSE,4,NA,2015-04-01 15:56:06,FALSE,NA,"583296789521928192",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",7,FALSE,FALSE,NA,NA
"22","Blokir Situs-situs Islam, Al-Washliyah Tuntut Penjelasan Pemerintah http://t.co/jU0ze2CUBI #Nasional",FALSE,5,NA,2015-04-01 15:23:06,FALSE,NA,"583288484808404993",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",23,FALSE,FALSE,NA,NA
"23","Milad Ke-17, KAMMI Ultimatum Presiden Jokowi dengan 5 Tuntutan Rakyat http://t.co/hv889TC4KP #Nasional",FALSE,1,NA,2015-04-01 14:55:04,FALSE,NA,"583281428529442816",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",18,FALSE,FALSE,NA,NA
"24","Alhamdulillah hari ini dakwatuna tlah berkomunkasi ke Kominfo &amp; DPR utk ajukan keberatan pblokiran. Termasuk ke BNPT via sebuah program TV.",FALSE,11,NA,2015-04-01 14:28:42,FALSE,NA,"583274796315594752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dakwatuna",48,FALSE,FALSE,NA,NA
"25","RZ Salurkan Bantuan untuk Korban Longsor Sukabumi http://t.co/235YOYw14q #Nasional",FALSE,2,NA,2015-04-01 14:10:34,FALSE,NA,"583270232514392064",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",7,FALSE,FALSE,NA,NA
"26","Terkait Pemblokiran Situs Islam, Arifin Ilham Tulis Surat Terbuka untuk Kepala BNPT http://t.co/F4D2u2zpEi #Nasional",FALSE,10,NA,2015-04-01 12:12:33,FALSE,NA,"583240530303258625",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",34,FALSE,FALSE,NA,NA
"27","@NaimaShabira Wa'alaikumsalam. Jawaban telah kami kirim via private message (inbox) twitter.",FALSE,1,"NaimaShabira",2015-04-01 08:55:12,FALSE,"583186163650813953","583190868225445888","1309394780","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dakwatuna",0,FALSE,FALSE,NA,NA
"28","Mohon maaf, banyak kiriman naskah artikel dari pembaca yang belum dapat kami muat karena editor kami kesulitan membuka situs dakwatuna.",FALSE,2,NA,2015-04-01 07:44:37,FALSE,NA,"583173102042939392",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dakwatuna",26,FALSE,FALSE,NA,NA
"29","Jzkmllh khair atas kepercayaan &amp; dukungannya kpd kami. Dlm kondisi fitnah seperti ini tetap bnyk yg kirim naskahnya utk dimuat ke dakwatuna",FALSE,14,NA,2015-04-01 07:11:37,FALSE,NA,"583164798050770944",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dakwatuna",28,FALSE,FALSE,NA,NA
"30","Dakwatuna Keberatan Dikategorikan Situs Radikal dan Diblokir http://t.co/OO6v1kyarS #Nasional",FALSE,5,NA,2015-04-01 06:20:05,FALSE,NA,"583151830361722880",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",22,FALSE,FALSE,NA,NA
"31","Situs Media Islam Diblokir, DPR Akan Panggil BNPT dan Kemenkominfo http://t.co/Vrpt6T3Ipc #Nasional",FALSE,6,NA,2015-04-01 02:19:35,FALSE,NA,"583091306852802560",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",31,FALSE,FALSE,NA,NA
"32","Video Germanwings: Penumpang Teriak ‘Tuhan’ dengan Berbagai Bahasa http://t.co/ruc3Mmo8kb #Eropa",FALSE,2,NA,2015-04-01 02:07:34,FALSE,NA,"583088282474401792",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",9,FALSE,FALSE,NA,NA
"33","Presiden Incumbent Nigeria Akui Kekalahan di Pilpres http://t.co/AdKCyMSxj8 #Afrika",FALSE,0,NA,2015-04-01 02:00:19,FALSE,NA,"583086459025895424",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",1,FALSE,FALSE,NA,NA
"34","Belum Sebulan Menjabat, PM.Israel Netanyahu Sudah Izinkan Pembangunan 2.200 Rumah Yahudi di Al-Quds http://t.co/fIyyOS0NAz #Asia",FALSE,1,NA,2015-03-31 17:18:35,FALSE,NA,"582955157685555200",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",12,FALSE,FALSE,NA,NA
"35","Mohon maaf, sedang ada yang berusaha men-deface dakwatuna.",FALSE,7,NA,2015-03-31 16:20:25,FALSE,NA,"582940521108152320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dakwatuna",42,FALSE,FALSE,NA,NA
"36","Gara-gara Jenggot dan Cadar, Pasutri Muslim ini Dijebloskan ke Penjara http://t.co/gd2fkCxjKE #Asia",FALSE,2,NA,2015-03-31 15:22:04,FALSE,NA,"582925839194460160",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",14,FALSE,FALSE,NA,NA
"37","#TrenSosial: Pemblokiran 19 Situs Media Islam Tuai Kritik Tajam http://t.co/TVR23lkFDQ #Nasional",FALSE,5,NA,2015-03-31 15:08:06,FALSE,NA,"582922322593460225",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",25,FALSE,FALSE,NA,NA
"38","Laporan Keamanan Zionis: Eratnya Hubungan Saudi dan Turki Mengancam Israel http://t.co/HyCgUyrXOn #Asia",FALSE,7,NA,2015-03-31 15:08:06,FALSE,NA,"582922320878026752",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",10,FALSE,FALSE,NA,NA
"39","‘Golkar yang Besar Saja Diacak-acak, Apalagi Media Islam’ http://t.co/JpKvlNrKQT #Nasional",FALSE,5,NA,2015-03-31 10:48:34,FALSE,NA,"582857008962916352",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",27,FALSE,FALSE,NA,NA
"40","Aa Gym: Ada Apa dengan Pemerintahan Sekarang Ini? http://t.co/iGzu2GqDcm #Nasional",FALSE,10,NA,2015-03-31 10:15:09,FALSE,NA,"582848599064596480",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",50,FALSE,FALSE,NA,NA
"41","Mahfud MD: Pemblokiran Situs Web Harus Seizin Pengadilan http://t.co/vMm2OVNWos #Nasional",FALSE,4,NA,2015-03-31 09:43:34,FALSE,NA,"582840652037120000",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",46,FALSE,FALSE,NA,NA
"42","Ketua PP Pemuda Muhammadiyah: BNPT Jangan Buat Tafsir Radikal Seenaknya http://t.co/R0uFBGDZwZ #Nasional",FALSE,2,NA,2015-03-31 09:13:35,FALSE,NA,"582833104001183744",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dakwatuna",43,FALSE,FALSE,NA,NA
